Station.name;Station.ID;Date;TAM;TAN;TAX;RR
Finsevatn;SN25830;04.02.2013;-4.6;-8.7;-3.6;1.8
Finsevatn;SN25830;05.02.2013;-6.5;-10.9;-4.4;1.9
Finsevatn;SN25830;06.02.2013;-11.9;-14.3;-5.4;0.1
Finsevatn;SN25830;07.02.2013;-23.1;-27.4;-12.2;0
Finsevatn;SN25830;08.02.2013;-26.2;-29.7;-19.9;0
Finsevatn;SN25830;09.02.2013;-25.8;-30.1;-20.2;0
Finsevatn;SN25830;10.02.2013;-14.3;-30.4;-11.2;0.3
Finsevatn;SN25830;11.02.2013;-16;-22.7;-12.6;0.7
Finsevatn;SN25830;12.02.2013;-17.9;-25.2;-12.4;0
Finsevatn;SN25830;13.02.2013;-12.8;-17.9;-11;0.1
Finsevatn;SN25830;14.02.2013;-10.6;-14.4;-9.3;0
Finsevatn;SN25830;15.02.2013;-10.2;-12.2;-9.4;0.1
Finsevatn;SN25830;16.02.2013;-7.5;-10;-3.8;0.3
Finsevatn;SN25830;17.02.2013;-3.2;-8.9;-1.8;0.9
Finsevatn;SN25830;18.02.2013;-2.2;-3.1;-1.5;0.6
Finsevatn;SN25830;19.02.2013;-9.8;-14;-1.1;0.4
Finsevatn;SN25830;20.02.2013;-19.3;-25.4;-12.4;0.2
Finsevatn;SN25830;21.02.2013;-20.9;-27.8;-11.3;0.1
Finsevatn;SN25830;22.02.2013;-14.3;-27.1;-4.6;0
Finsevatn;SN25830;23.02.2013;-4.2;-7.4;-0.3;0.4
Finsevatn;SN25830;24.02.2013;-12.5;-17.6;-2.9;0
Finsevatn;SN25830;25.02.2013;-16.8;-21.6;-9.1;0
Finsevatn;SN25830;26.02.2013;-3.1;-20.8;1.9;0
Finsevatn;SN25830;27.02.2013;-2.9;-5;0.2;0
Finsevatn;SN25830;28.02.2013;-3.8;-5.6;-0.9;0
Finsevatn;SN25830;01.03.2013;-7;-8.5;-5.7;0.8
Finsevatn;SN25830;02.03.2013;-5.6;-7.1;-1.8;-
Finsevatn;SN25830;03.03.2013;-7.3;-9;-6;3
Finsevatn;SN25830;04.03.2013;-4;-6.7;-3;0.5
Finsevatn;SN25830;05.03.2013;-4.9;-6.9;-2.5;0.2
Finsevatn;SN25830;06.03.2013;-6.5;-8.9;-2;0
Finsevatn;SN25830;07.03.2013;-13.3;-20.2;-6.1;0
Finsevatn;SN25830;08.03.2013;-13.2;-16.7;-9.8;-
Finsevatn;SN25830;09.03.2013;-14;-17.5;-11.3;-
Finsevatn;SN25830;10.03.2013;-19.4;-23.8;-12.4;1.3
Finsevatn;SN25830;11.03.2013;-16.1;-26.8;-7.9;-
Finsevatn;SN25830;12.03.2013;-11.2;-15.3;-8.3;0.1
Finsevatn;SN25830;13.03.2013;-21.3;-26.5;-11.5;0.5
Finsevatn;SN25830;14.03.2013;-17.4;-26.8;-10.1;-
Finsevatn;SN25830;15.03.2013;-13.8;-26.7;-10.2;-
Finsevatn;SN25830;16.03.2013;-8.4;-12.3;-6.9;-
Finsevatn;SN25830;17.03.2013;-8.2;-8.8;-6.9;-
Finsevatn;SN25830;18.03.2013;-11.8;-12.9;-8.5;-
Finsevatn;SN25830;19.03.2013;-16.6;-19.3;-12.1;-
Finsevatn;SN25830;20.03.2013;-12.8;-20.4;-8.5;-
Finsevatn;SN25830;21.03.2013;-13.8;-16.3;-8.5;-
Finsevatn;SN25830;22.03.2013;-17.4;-24.6;-13.8;-
Finsevatn;SN25830;23.03.2013;-19;-27.2;-8;-
Finsevatn;SN25830;24.03.2013;-19.7;-26.4;-8.1;-
Finsevatn;SN25830;25.03.2013;-19.6;-26.5;-8.9;-
Finsevatn;SN25830;26.03.2013;-19.3;-26.8;-6.3;-
Finsevatn;SN25830;27.03.2013;-18;-28.6;-7.3;-
Finsevatn;SN25830;28.03.2013;-18.6;-26.1;-5.1;-
Finsevatn;SN25830;29.03.2013;-16.6;-27.5;-3.8;-
Finsevatn;SN25830;30.03.2013;-17.4;-25.4;-2.4;-
Finsevatn;SN25830;31.03.2013;-14.1;-27.5;-7;-
Finsevatn;SN25830;01.04.2013;-14.3;-22.3;-4.3;-
Finsevatn;SN25830;02.04.2013;-13;-23.5;-1.2;-
Finsevatn;SN25830;03.04.2013;-12.5;-22.3;-1.7;-
Finsevatn;SN25830;04.04.2013;-11;-18.3;0.6;-
Finsevatn;SN25830;05.04.2013;-10.8;-20.9;-3.5;-
Finsevatn;SN25830;06.04.2013;-8.1;-8.6;-5.6;-
Finsevatn;SN25830;07.04.2013;-11.7;-14.5;-6.4;-
Finsevatn;SN25830;08.04.2013;-16.5;-23.7;-4.7;-
Finsevatn;SN25830;09.04.2013;-18.8;-28;-3.5;-
Finsevatn;SN25830;10.04.2013;-15.2;-27.6;-0.8;-
Finsevatn;SN25830;11.04.2013;-8.3;-14.3;-6.7;-
Finsevatn;SN25830;12.04.2013;-6.2;-7.7;-4.3;-
Finsevatn;SN25830;13.04.2013;-7.4;-11.6;-2.6;-
Finsevatn;SN25830;14.04.2013;-2.7;-19.1;1.7;-
Finsevatn;SN25830;15.04.2013;2.2;0.5;3.8;-
Finsevatn;SN25830;16.04.2013;1.1;0.4;2.4;-
Finsevatn;SN25830;17.04.2013;-0.5;-1.8;1.1;-
Finsevatn;SN25830;18.04.2013;1.1;-2.5;2.9;4.1
Finsevatn;SN25830;19.04.2013;-3;-5.1;1.7;1.3
Finsevatn;SN25830;20.04.2013;-3.8;-7.4;1.9;0
Finsevatn;SN25830;21.04.2013;-1.8;-6.5;1.2;0
Finsevatn;SN25830;22.04.2013;-2.2;-4.3;0.7;0.1
Finsevatn;SN25830;23.04.2013;-2.4;-3.5;-0.9;1.7
Finsevatn;SN25830;24.04.2013;-2.9;-3.8;-1.9;2.9
Finsevatn;SN25830;25.04.2013;-2.2;-4.6;2;1.5
Finsevatn;SN25830;26.04.2013;-3.8;-4.9;-0.1;1.8
Finsevatn;SN25830;27.04.2013;-7.3;-14.8;1.4;0
Finsevatn;SN25830;28.04.2013;-4.2;-10.7;-1.6;0
Finsevatn;SN25830;29.04.2013;-2.2;-3.9;1.5;1.6
Finsevatn;SN25830;30.04.2013;-4.1;-5.5;-1.2;2.4
Finsevatn;SN25830;01.05.2013;-5.5;-11.5;-2.1;0.2
Finsevatn;SN25830;02.05.2013;-5.5;-7.5;-2.9;0.7
Finsevatn;SN25830;03.05.2013;-4.2;-7.3;0;1.9
Finsevatn;SN25830;04.05.2013;-3.2;-11.8;2.3;1.9
Finsevatn;SN25830;05.05.2013;0.6;-4.3;3.2;2.5
Finsevatn;SN25830;06.05.2013;4.1;1.7;7;0.1
Finsevatn;SN25830;07.05.2013;2.9;2.1;5.1;0.3
Finsevatn;SN25830;08.05.2013;-;-2.6;7;0
Finsevatn;SN25830;09.05.2013;-;0.7;5.9;5.2
Finsevatn;SN25830;10.05.2013;-;-2.1;4.9;1
Finsevatn;SN25830;11.05.2013;-;-1.8;2.7;4
Finsevatn;SN25830;12.05.2013;-;-1.4;4.3;1.5
Finsevatn;SN25830;13.05.2013;-;-5.2;3.1;0.1
Finsevatn;SN25830;14.05.2013;-;-6.7;1.9;3.4
Finsevatn;SN25830;15.05.2013;-0.2;-3;1.4;0.7
Finsevatn;SN25830;16.05.2013;2.3;1.2;3.2;15.5
Finsevatn;SN25830;17.05.2013;4.2;2;6.5;2.6
Finsevatn;SN25830;18.05.2013;-;3.5;9.3;4.9
Finsevatn;SN25830;19.05.2013;-;1.5;10.2;0
Finsevatn;SN25830;20.05.2013;5.1;1.7;11.1;0.4
Finsevatn;SN25830;21.05.2013;4.2;1.5;9.2;5.7
Finsevatn;SN25830;22.05.2013;0.7;-0.2;5;0
Finsevatn;SN25830;23.05.2013;2;-0.6;4.8;2.8
Finsevatn;SN25830;24.05.2013;2.3;-4.6;6.4;2.1
Finsevatn;SN25830;25.05.2013;4.3;-1.4;10.5;0
Finsevatn;SN25830;26.05.2013;4.7;-0.5;10.6;0
Finsevatn;SN25830;27.05.2013;4.2;1.1;7.5;0
Finsevatn;SN25830;28.05.2013;4.5;2.2;7.2;3.8
Finsevatn;SN25830;29.05.2013;6.6;3.7;9.8;2.6
Finsevatn;SN25830;30.05.2013;5.5;2.4;10.7;0
Finsevatn;SN25830;31.05.2013;6.7;2.3;13.7;8.7
Finsevatn;SN25830;01.06.2013;5.1;1.7;10.2;1.3
Finsevatn;SN25830;02.06.2013;2.8;1.8;5.9;14.4
Finsevatn;SN25830;03.06.2013;3;0.5;5.8;1.1
Finsevatn;SN25830;04.06.2013;3.7;0.2;7.3;0
Finsevatn;SN25830;05.06.2013;2.1;0.1;5;0.8
Finsevatn;SN25830;06.06.2013;2;0;5.7;8.3
Finsevatn;SN25830;07.06.2013;2.3;-2.6;5.7;1.5
Finsevatn;SN25830;08.06.2013;2.8;1.7;4.6;0.9
Finsevatn;SN25830;09.06.2013;5.1;0.6;9.1;0.6
Finsevatn;SN25830;10.06.2013;5.6;-1.8;11.5;0
Finsevatn;SN25830;11.06.2013;7.3;-1.3;13.7;0
Finsevatn;SN25830;12.06.2013;7.5;-0.2;14.3;0
Finsevatn;SN25830;13.06.2013;5.9;4.1;7.6;13.3
Finsevatn;SN25830;14.06.2013;3;2.3;7.4;8.5
Finsevatn;SN25830;15.06.2013;5;1;11.1;3
Finsevatn;SN25830;16.06.2013;4.3;1.6;7.4;2.4
Finsevatn;SN25830;17.06.2013;4.3;2.3;6.6;2.3
Finsevatn;SN25830;18.06.2013;6.3;2.6;11.9;0
Finsevatn;SN25830;19.06.2013;7.9;4.6;13.6;0
Finsevatn;SN25830;20.06.2013;7.7;4.7;13.8;3.3
Finsevatn;SN25830;21.06.2013;8.8;2.8;12.3;0
Finsevatn;SN25830;22.06.2013;7.6;5;11;14.5
Finsevatn;SN25830;23.06.2013;7.5;5.2;10.6;1
Finsevatn;SN25830;24.06.2013;6;4.5;8.8;0.8
Finsevatn;SN25830;25.06.2013;6.3;4;9.7;1.3
Finsevatn;SN25830;26.06.2013;7;4.7;8.9;0.1
Finsevatn;SN25830;27.06.2013;9.1;6;12.8;6.2
Finsevatn;SN25830;28.06.2013;7.3;5;10.5;0.9
Finsevatn;SN25830;29.06.2013;3.6;0.5;6.8;5.9
Finsevatn;SN25830;30.06.2013;7.8;2.5;12.4;10.1
Finsevatn;SN25830;01.07.2013;6.9;5.1;10.4;0
Finsevatn;SN25830;02.07.2013;5.2;3.3;8.1;2.2
Finsevatn;SN25830;03.07.2013;5.2;0.3;7.6;0
Finsevatn;SN25830;04.07.2013;8.6;5.7;11.5;13
Finsevatn;SN25830;05.07.2013;6.1;4.8;10.3;1.2
Finsevatn;SN25830;06.07.2013;10;4.5;15.8;5
Finsevatn;SN25830;07.07.2013;8.4;7.7;13.9;0
Finsevatn;SN25830;08.07.2013;8.3;3.2;12.4;0.2
Finsevatn;SN25830;09.07.2013;7.5;5.9;11.6;0
Finsevatn;SN25830;10.07.2013;8.9;4.7;13.6;3
Finsevatn;SN25830;11.07.2013;11.1;4;16.2;0
Finsevatn;SN25830;12.07.2013;11.8;4.5;17.2;0.2
Finsevatn;SN25830;13.07.2013;8.3;6.2;15;0.1
Finsevatn;SN25830;14.07.2013;4.7;2.6;6.4;0
Finsevatn;SN25830;15.07.2013;5.9;4.5;7.6;4.9
Finsevatn;SN25830;16.07.2013;7.6;4.7;9.1;0.3
Finsevatn;SN25830;17.07.2013;8.9;7.9;10.6;0.5
Finsevatn;SN25830;18.07.2013;8.2;6.4;10.3;0.4
Finsevatn;SN25830;19.07.2013;10;6.8;14.2;4.1
Finsevatn;SN25830;20.07.2013;13.2;9.3;18.1;0
Finsevatn;SN25830;21.07.2013;13.5;9.4;17.1;0.2
Finsevatn;SN25830;22.07.2013;13.4;5.5;20.3;0
Finsevatn;SN25830;23.07.2013;13.5;7.5;18.3;0.3
Finsevatn;SN25830;24.07.2013;14.1;7.3;19.8;1.8
Finsevatn;SN25830;25.07.2013;12.8;7.6;18.5;0
Finsevatn;SN25830;26.07.2013;13.3;6.4;19.7;2.9
Finsevatn;SN25830;27.07.2013;13.2;9;17.4;4.1
Finsevatn;SN25830;28.07.2013;11.2;6.7;15.1;0
Finsevatn;SN25830;29.07.2013;11.3;9;15;4
Finsevatn;SN25830;30.07.2013;10.6;9.2;14.4;0
Finsevatn;SN25830;31.07.2013;7.4;6.7;9.8;1.3
Finsevatn;SN25830;01.08.2013;9.9;6.1;13.1;1.1
Finsevatn;SN25830;02.08.2013;13.2;9.5;17.5;0.8
Finsevatn;SN25830;03.08.2013;11.9;9.7;15.9;16.1
Finsevatn;SN25830;04.08.2013;8.9;7.2;12.2;6.1
Finsevatn;SN25830;05.08.2013;9.7;7.2;12;2.8
Finsevatn;SN25830;06.08.2013;10.2;9.4;13.4;29.8
Finsevatn;SN25830;07.08.2013;9.3;6.6;12.7;26.1
Finsevatn;SN25830;08.08.2013;8.6;5;12.1;0
Finsevatn;SN25830;09.08.2013;7.7;6.1;9.7;1.5
Finsevatn;SN25830;10.08.2013;9.2;5.2;13.9;0
Finsevatn;SN25830;11.08.2013;8.1;6.7;10.1;1.3
Finsevatn;SN25830;12.08.2013;5.9;4.9;8.2;0.4
Finsevatn;SN25830;13.08.2013;6.2;4.8;8;1.4
Finsevatn;SN25830;14.08.2013;6.8;4.3;9.7;0.3
Finsevatn;SN25830;15.08.2013;9;2.9;13.6;0
Finsevatn;SN25830;16.08.2013;9.3;8.3;12.6;9.4
Finsevatn;SN25830;17.08.2013;8.4;5.8;12.1;23.7
Finsevatn;SN25830;18.08.2013;8.2;6.5;10.4;10.6
Finsevatn;SN25830;19.08.2013;6.6;5.7;8.3;14.7
Finsevatn;SN25830;20.08.2013;6.4;4.8;8.3;1
Finsevatn;SN25830;21.08.2013;6.4;5.1;7.7;0.1
Finsevatn;SN25830;22.08.2013;9.2;3.4;14.5;0
Finsevatn;SN25830;23.08.2013;9.9;4.9;14.5;0
Finsevatn;SN25830;24.08.2013;10.5;6.9;13.9;0
Finsevatn;SN25830;25.08.2013;9.6;5.4;14.8;0
Finsevatn;SN25830;26.08.2013;8.8;2.2;14.5;0
Finsevatn;SN25830;27.08.2013;9.1;7.2;11.8;0
Finsevatn;SN25830;28.08.2013;6.8;5.2;9.5;0.4
Finsevatn;SN25830;29.08.2013;6.7;4.2;10.6;0
Finsevatn;SN25830;30.08.2013;8.9;3.6;13;0
Finsevatn;SN25830;31.08.2013;5;2.2;11.5;1.9
Finsevatn;SN25830;01.09.2013;3.1;1.3;5.2;5
Finsevatn;SN25830;02.09.2013;6.5;2.7;8.5;4.1
Finsevatn;SN25830;03.09.2013;8.9;6.6;12.4;0
Finsevatn;SN25830;04.09.2013;10;4.5;14.9;0.1
Finsevatn;SN25830;05.09.2013;10.3;6.5;13.6;0
Finsevatn;SN25830;06.09.2013;9.7;8;11.4;0
Finsevatn;SN25830;07.09.2013;10.2;8.3;12.9;25.5
Finsevatn;SN25830;08.09.2013;10.6;8.3;13.7;2.9
Finsevatn;SN25830;09.09.2013;9;7;12.1;0
Finsevatn;SN25830;10.09.2013;8.9;6.9;11.7;0
Finsevatn;SN25830;11.09.2013;9.2;6.6;14.5;0
Finsevatn;SN25830;12.09.2013;8.5;3.4;13.3;0
Finsevatn;SN25830;13.09.2013;9;7;11.3;0
Finsevatn;SN25830;14.09.2013;7.4;6.3;9.7;0.8
Finsevatn;SN25830;15.09.2013;7.1;5.2;10;42.2
Finsevatn;SN25830;16.09.2013;2.5;0.8;6;17.5
Finsevatn;SN25830;17.09.2013;1.6;0;2.7;14.3
Finsevatn;SN25830;18.09.2013;2.7;1.1;4.6;2.3
Finsevatn;SN25830;19.09.2013;3.5;1.3;6.4;7.3
Finsevatn;SN25830;20.09.2013;3;0.5;6.2;1.1
Finsevatn;SN25830;21.09.2013;4.3;0.4;6.5;0
Finsevatn;SN25830;22.09.2013;5.1;2;8.5;3.1
Finsevatn;SN25830;23.09.2013;3.5;1.9;6.1;0.7
Finsevatn;SN25830;24.09.2013;2.8;-0.3;7.2;0
Finsevatn;SN25830;25.09.2013;2.5;-0.7;6.9;0
Finsevatn;SN25830;26.09.2013;1.9;-2.2;5.1;0
Finsevatn;SN25830;27.09.2013;0.1;-4.6;5.3;0
Finsevatn;SN25830;28.09.2013;1;-4;4.9;0.2
Finsevatn;SN25830;29.09.2013;2.7;0.2;6;0
Finsevatn;SN25830;30.09.2013;2.6;-1;7.2;0
Finsevatn;SN25830;01.10.2013;2.4;-1.3;8.8;0
Finsevatn;SN25830;02.10.2013;2.1;-1.9;5.6;0
Finsevatn;SN25830;03.10.2013;1.8;-0.2;4.9;0
Finsevatn;SN25830;04.10.2013;1.8;-0.4;3.1;0
Finsevatn;SN25830;05.10.2013;4.3;2.5;6.3;22.2
Finsevatn;SN25830;06.10.2013;5.6;2.8;7.3;1
Finsevatn;SN25830;07.10.2013;8;6.7;8.9;11.3
Finsevatn;SN25830;08.10.2013;8.2;7.2;10.5;12.6
Finsevatn;SN25830;09.10.2013;2.9;1.2;7.7;8.7
Finsevatn;SN25830;10.10.2013;1;-0.4;3.7;3.9
Finsevatn;SN25830;11.10.2013;2.9;-3.4;10.7;0
Finsevatn;SN25830;12.10.2013;4.7;-0.3;13.9;0
Finsevatn;SN25830;13.10.2013;4.7;-0.4;11.3;0.1
Finsevatn;SN25830;14.10.2013;3;-1.5;9.2;0
Finsevatn;SN25830;15.10.2013;3.9;0.1;9.1;0
Finsevatn;SN25830;16.10.2013;1.9;0.9;3.4;0
Finsevatn;SN25830;17.10.2013;-0.7;-2.6;2.1;0.2
Finsevatn;SN25830;18.10.2013;-2;-3.6;-0.7;0.6
Finsevatn;SN25830;19.10.2013;-2.7;-4;-1.1;0
Finsevatn;SN25830;20.10.2013;-3.8;-5.4;-2.7;0
Finsevatn;SN25830;21.10.2013;-4;-5.2;-2.7;0.1
Finsevatn;SN25830;22.10.2013;-0.2;-4.1;3.8;1.5
Finsevatn;SN25830;23.10.2013;5.5;3;8;37.7
Finsevatn;SN25830;24.10.2013;1.8;0;6.5;7.1
Finsevatn;SN25830;25.10.2013;-;-1;2;2.3
Finsevatn;SN25830;26.10.2013;2.6;-0.7;5.7;5.2
Finsevatn;SN25830;27.10.2013;3.3;1.7;4.7;2.9
Finsevatn;SN25830;28.10.2013;1.4;0.3;3.4;7.6
Finsevatn;SN25830;29.10.2013;1;0.6;1.8;2.5
Finsevatn;SN25830;30.10.2013;-1.7;-4.4;1;0.4
Finsevatn;SN25830;31.10.2013;0.1;-4.4;2.6;1.9
Finsevatn;SN25830;01.11.2013;-0.2;-1.6;1.5;2.8
Finsevatn;SN25830;02.11.2013;-2;-5.5;0.9;5.3
Finsevatn;SN25830;03.11.2013;-0.9;-6.4;0.1;0.4
Finsevatn;SN25830;04.11.2013;-1.6;-4.4;-0.2;2.2
Finsevatn;SN25830;05.11.2013;-2.6;-3.3;-1;0
Finsevatn;SN25830;06.11.2013;-4.5;-8.6;-1.4;0
Finsevatn;SN25830;07.11.2013;-3;-9.2;-0.9;0.2
Finsevatn;SN25830;08.11.2013;-1.3;-4;0;7.6
Finsevatn;SN25830;09.11.2013;-;-4.6;0.3;1.8
Finsevatn;SN25830;10.11.2013;-6.6;-8.9;-2.5;0.1
Finsevatn;SN25830;11.11.2013;-6.1;-18.3;0.4;0
Finsevatn;SN25830;12.11.2013;-1.1;-2.8;2.5;1.9
Finsevatn;SN25830;13.11.2013;-2.5;-3;-1.7;5.6
Finsevatn;SN25830;14.11.2013;-1;-3.5;0.2;0.2
Finsevatn;SN25830;15.11.2013;-0.3;-3.4;1.9;1
Finsevatn;SN25830;16.11.2013;2;1.7;3.5;7.4
Finsevatn;SN25830;17.11.2013;-2.3;-3.4;2.9;11.9
Finsevatn;SN25830;18.11.2013;-1.1;-2.6;0.7;0.1
Finsevatn;SN25830;19.11.2013;-6.5;-8.3;-1.2;1.1
Finsevatn;SN25830;20.11.2013;-11.1;-16.7;-7.4;2.8
Finsevatn;SN25830;21.11.2013;-8;-18.5;-2.4;0
Finsevatn;SN25830;22.11.2013;-5.9;-12;-2.9;0
Finsevatn;SN25830;23.11.2013;-3.2;-4.8;-1.6;0
Finsevatn;SN25830;24.11.2013;-8.1;-10.1;-2.2;0.3
Finsevatn;SN25830;25.11.2013;-5.9;-7.6;-5;0
Finsevatn;SN25830;26.11.2013;-1.3;-6.8;0.7;0
Finsevatn;SN25830;27.11.2013;0.7;-1;2.2;0.6
Finsevatn;SN25830;28.11.2013;-4.5;-5.2;-0.6;2.3
Finsevatn;SN25830;29.11.2013;-5.7;-8.6;-3.7;0.1
Finsevatn;SN25830;30.11.2013;-3.2;-11;-2.7;0.9
Finsevatn;SN25830;01.12.2013;-4.4;-5.8;0.7;1.1
Finsevatn;SN25830;02.12.2013;-3.3;-7.3;-0.8;0.3
Finsevatn;SN25830;03.12.2013;-1.3;-3.4;2;0.7
Finsevatn;SN25830;04.12.2013;-5.4;-6.5;-3.3;4.5
Finsevatn;SN25830;05.12.2013;-7.3;-10.1;-2;2.2
Finsevatn;SN25830;06.12.2013;-10.9;-13.4;-8.3;4.8
Finsevatn;SN25830;07.12.2013;-15.5;-17.3;-11.3;0.3
Finsevatn;SN25830;08.12.2013;-7.8;-20.6;-2.5;3.3
Finsevatn;SN25830;09.12.2013;-0.8;-8.3;2.2;2.9
Finsevatn;SN25830;10.12.2013;2;0;3.9;1.4
Finsevatn;SN25830;11.12.2013;2.9;-0.2;4.1;0
Finsevatn;SN25830;12.12.2013;1.2;-1.2;6;0.1
Finsevatn;SN25830;13.12.2013;-6;-12;-1.3;2.6
Finsevatn;SN25830;14.12.2013;-3;-5.3;0.1;5.1
Finsevatn;SN25830;15.12.2013;-2.4;-8.2;-0.4;1.9
Finsevatn;SN25830;16.12.2013;-1.1;-5.6;1.5;2.6
Finsevatn;SN25830;17.12.2013;-2.9;-3.6;-2.2;4.2
Finsevatn;SN25830;18.12.2013;-3.7;-6;-2;0.4
Finsevatn;SN25830;19.12.2013;-2.3;-2.9;-1.2;0.1
Finsevatn;SN25830;20.12.2013;-4.4;-7.2;-2.6;1.6
Finsevatn;SN25830;21.12.2013;-1.3;-6.8;1;4.6
Finsevatn;SN25830;22.12.2013;-3.1;-4.9;-0.4;4.8
Finsevatn;SN25830;23.12.2013;-4.8;-6.2;-3.5;6.4
Finsevatn;SN25830;24.12.2013;-2.2;-5.6;1.5;2.4
Finsevatn;SN25830;25.12.2013;-3.2;-4.8;-2.4;2.2
Finsevatn;SN25830;26.12.2013;-2.9;-4.2;-1.2;1.8
Finsevatn;SN25830;27.12.2013;-3.4;-5.7;-3;0.5
Finsevatn;SN25830;28.12.2013;-1.4;-3.5;-0.5;3.6
Finsevatn;SN25830;29.12.2013;-3.3;-5.3;-0.5;2.4
Finsevatn;SN25830;30.12.2013;-3.9;-9.4;-1.1;0.7
Finsevatn;SN25830;31.12.2013;-2.2;-5.3;0.1;3.5
Finsevatn;SN25830;01.01.2014;-2.5;-5.2;-1;1.5
Finsevatn;SN25830;02.01.2014;-3.7;-4.5;-2.8;1.5
Finsevatn;SN25830;03.01.2014;-2.4;-4.1;-1.5;6.6
Finsevatn;SN25830;04.01.2014;-2.3;-3.4;-0.6;1.5
Finsevatn;SN25830;05.01.2014;-2.4;-3;-0.4;1.8
Finsevatn;SN25830;06.01.2014;-3;-4.6;-2.2;0.6
Finsevatn;SN25830;07.01.2014;0.1;-2.7;0.8;3.6
Finsevatn;SN25830;08.01.2014;-1.1;-2.3;0.4;2.8
Finsevatn;SN25830;09.01.2014;-6.7;-14;-0.5;1.7
Finsevatn;SN25830;10.01.2014;-6.2;-17;-2.3;0.1
Finsevatn;SN25830;11.01.2014;-4.5;-5.9;-2.9;1.8
Finsevatn;SN25830;12.01.2014;-14;-17.2;-5.4;1.7
Finsevatn;SN25830;13.01.2014;-18;-29.4;-14.9;0
Finsevatn;SN25830;14.01.2014;-15.6;-19.8;-13.6;0.5
Finsevatn;SN25830;15.01.2014;-12.9;-18.6;-10;0.1
Finsevatn;SN25830;16.01.2014;-12.3;-13.8;-11;0.2
Finsevatn;SN25830;17.01.2014;-12.7;-13.3;-11;0.3
Finsevatn;SN25830;18.01.2014;-13.7;-14.8;-13;0.5
Finsevatn;SN25830;19.01.2014;-;-14;-11.9;0
Finsevatn;SN25830;20.01.2014;-14.2;-15.9;-12.9;0
Finsevatn;SN25830;21.01.2014;-17;-18.8;-14.7;0
Finsevatn;SN25830;22.01.2014;-18.3;-20;-16.7;0
Finsevatn;SN25830;23.01.2014;-14.6;-21.3;-13.2;0
Finsevatn;SN25830;24.01.2014;-15.6;-18.1;-13.1;0.7
Finsevatn;SN25830;25.01.2014;-11.2;-17.2;-10.3;0
Finsevatn;SN25830;26.01.2014;-13.6;-16.5;-10;0.6
Finsevatn;SN25830;27.01.2014;-11.8;-15.9;-10.6;0.2
Finsevatn;SN25830;28.01.2014;-9.1;-10.8;-8.4;0.1
Finsevatn;SN25830;29.01.2014;-10.8;-12.9;-7.1;0.1
Finsevatn;SN25830;30.01.2014;-13.7;-15.2;-12.4;0
Finsevatn;SN25830;31.01.2014;-12.9;-15.3;-11.6;0.4
Finsevatn;SN25830;01.02.2014;-11.1;-12.5;-10;0
Finsevatn;SN25830;02.02.2014;-3.4;-10.7;-1.6;0.8
Finsevatn;SN25830;03.02.2014;-3.6;-6.6;-1.5;2.1
Finsevatn;SN25830;04.02.2014;-4.9;-6.2;-4.1;0
Finsevatn;SN25830;05.02.2014;-6.3;-6.7;-5.4;0.7
Finsevatn;SN25830;06.02.2014;-6.6;-7.5;-5.4;0
Finsevatn;SN25830;07.02.2014;-4.7;-6.7;-3.6;0.9
Finsevatn;SN25830;08.02.2014;-4.4;-5.6;-3;1.4
Finsevatn;SN25830;09.02.2014;-3.3;-4.8;-2.7;1.9
Finsevatn;SN25830;10.02.2014;-2.9;-4.2;-0.7;4.4
Finsevatn;SN25830;11.02.2014;-5.4;-10.9;-3.1;0.7
Finsevatn;SN25830;12.02.2014;-5.9;-7.4;-4.2;0.8
Finsevatn;SN25830;13.02.2014;-4.9;-7;-3.8;1
Finsevatn;SN25830;14.02.2014;-3.4;-4.8;-1.5;0.6
Finsevatn;SN25830;15.02.2014;-4.2;-5.7;-2.2;2.5
Finsevatn;SN25830;16.02.2014;-2.7;-3.9;-1.2;5.2
Finsevatn;SN25830;17.02.2014;-4.7;-6.1;-3.2;0.5
Finsevatn;SN25830;18.02.2014;-12.4;-20.6;-5.6;1.3
Finsevatn;SN25830;19.02.2014;-12.7;-21.9;-7.4;0
Finsevatn;SN25830;20.02.2014;-14.2;-26.8;-8.8;0
Finsevatn;SN25830;21.02.2014;-5.7;-9.1;-2.8;5.3
Finsevatn;SN25830;22.02.2014;-3.1;-5.9;-1.2;0.2
Finsevatn;SN25830;23.02.2014;0;-3.2;1.5;0.8
Finsevatn;SN25830;24.02.2014;0.7;-0.6;2.3;3.7
Finsevatn;SN25830;25.02.2014;-1.3;-2.4;0.3;1
Finsevatn;SN25830;26.02.2014;-2.7;-3.3;-1.7;0.5
Finsevatn;SN25830;27.02.2014;-2.6;-3.6;-1.2;4.3
Finsevatn;SN25830;28.02.2014;-3;-3.8;-2.1;1.1
Finsevatn;SN25830;01.03.2014;-3.7;-4.4;-2.7;0.6
Finsevatn;SN25830;02.03.2014;-4.9;-5.6;-3.5;0.3
Finsevatn;SN25830;03.03.2014;-4.1;-6;-2.5;0.7
Finsevatn;SN25830;04.03.2014;-4.5;-5.7;-3.4;0.3
Finsevatn;SN25830;05.03.2014;-2.5;-4.3;0.3;0.1
Finsevatn;SN25830;06.03.2014;0.2;-3.5;2.4;0.9
Finsevatn;SN25830;07.03.2014;-1;-4.8;2;2.4
